apartment_id,full_jibun_addr,latitude,longitude
339,서울특별시 장안동 404-13,37.5645,127.0625629
12616,서울특별시 장안동 440-5,37.5637181,127.0721036
3616,서울특별시 용두동 791,37.5734286,127.0362171
4916,서울특별시 장안동 417-10,37.5631505,127.064252
7383,서울특별시 장안동 319-3,37.5776324,127.0733423
476,서울특별시 장안동 312-7,37.5767972,127.0727001
10356,서울특별시 장안동 400-9,37.56602549999999,127.0647446
1169,서울특별시 청량리동 425,37.5861071,127.0445276
1407,서울특별시 제기동 1158-18,37.5799698,127.0328928
5353,서울특별시 장안동 454-2,37.562833,127.0703529
472,서울특별시 장안동 350-11,37.5673118,127.070467
5991,서울특별시 장안동 440-2,37.5640584,127.0724341
9632,서울특별시 장안동 363-11,37.5674598,127.0693565
6448,서울특별시 장안동 346-11,37.5688067,127.0707869
9505,서울특별시 장안동 306-8,37.5738055,127.0712547
3273,서울특별시 제기동 1158-6,37.5800732,127.0325326
8937,서울특별시 제기동 1158-25,37.5799142,127.0334633
11543,서울특별시 답십리동 1001,37.5739041,127.049754
5992,서울특별시 장안동 440-3,37.5638139,127.0722997
10232,서울특별시 답십리동 1002,37.5723708,127.0459864
6250,서울특별시 용두동 235-30,37.5748684,127.0301587
4087,서울특별시 용두동 29-1,37.5756702,127.039171
2532,서울특별시 장안동 346-9,37.5685872,127.0706453
9883,서울특별시 신설동 8-1,37.5781464,127.0267008
3818,서울특별시 답십리동 1000,37.5758796,127.0653027
3781,서울특별시 용두동 792,37.575348,127.0360378
5993,서울특별시 장안동 440-7,37.5635304,127.0719953
1612,서울특별시 장안동 93-128,37.5804991,127.0714845
9504,서울특별시 장안동 580,37.5662733,127.0621813
12577,서울특별시 휘경동 367,37.5910254,127.0683949
5853,서울특별시 장안동 333-5,37.5715291,127.0759626
9498,서울특별시 장안동 372-5,37.57008860000001,127.0699461
12407,서울특별시 장안동 582,37.5644928,127.0673226
12511,서울특별시 회기동 351,37.5900457,127.0536612
2490,서울특별시 이문동 429,37.60318729999999,127.0706267
11303,서울특별시 장안동 381-3,37.568601,127.0681658
12354,서울특별시 용두동 102-172,37.577349,127.0336014
10749,서울특별시 장안동 344-8,37.5710004,127.0719507
5666,서울특별시 용두동 138-52,37.579812,127.0318626
10752,서울특별시 장안동 364-9,37.5682566,127.069886
3816,서울특별시 전농동 688,37.5809438,127.0610762
10222,서울특별시 답십리동 498-7,37.5701708,127.0495168
9341,서울특별시 장안동 581,37.5652965,127.0653833
446,서울특별시 장안동 346-28,37.5684984,127.0705878
12445,서울특별시 장안동 311-6,37.5757902,127.0726287
10600,서울특별시 장안동 345-10,37.57024759999999,127.0715238
4902,서울특별시 회기동 346-18,37.5908177,127.0560569
10744,서울특별시 장안동 312-8,37.5771398,127.0727241
8525,서울특별시 용두동 39-446,37.5768664,127.0409036
8786,서울특별시 장안동 344-11,37.5710664,127.0724413
8687,서울특별시 장안동 583,37.5650033,127.0676777
9851,서울특별시 이문동 254-40,37.6042788,127.0618172
6816,서울특별시 답십리동 488-18,37.56627520000001,127.0563588
12307,서울특별시 장안동 584,37.5699329,127.0717002
9508,서울특별시 장안동 466-5,37.5613586,127.0699021
5316,서울특별시 휘경동 368,37.590199,127.0663516
11605,서울특별시 용두동 112-8,37.5777189,127.0313732
7978,서울특별시 제기동 1213,37.5909693,127.0379118
6401,서울특별시 장안동 365-4,37.5692893,127.0705358
9506,서울특별시 장안동 306-13,37.5736379,127.0712429
10750,서울특별시 장안동 367-4,37.5711602,127.0716344
10747,서울특별시 장안동 367-11,37.5713164,127.0717289
9700,서울특별시 장안동 382-2,37.569927,127.0690233
3821,서울특별시 답십리동 178,37.57101950000001,127.0566992
3779,서울특별시 전농동 690,37.576284,127.0506563
4265,서울특별시 제기동 892-114,37.5823315,127.0363143
10739,서울특별시 장안동 383-11,37.5705525,127.0694163
10738,서울특별시 장안동 383-10,37.5703853,127.0693095
12578,서울특별시 휘경동 43-66,37.584048,127.0666335
10231,서울특별시 답십리동 497-23,37.5689682,127.050597
3991,서울특별시 용두동 794,37.5791258,127.0309768
7748,서울특별시 전농동 103-340,37.5839449,127.0535993
332,서울특별시 신설동 89-38,37.5771566,127.0256216
12120,서울특별시 장안동 373-3,37.5691797,127.0693603
347,서울특별시 장안동 372-9,37.5710671,127.0702378
3820,서울특별시 답십리동 1003,37.57203740000001,127.053952
7124,서울특별시 장안동 456-8,37.5619196,127.0708533
10372,서울특별시 장안동 372-16,37.5709256,127.0701422
10892,서울특별시 이문동 256-2,37.6035173,127.0622269
7972,서울특별시 제기동 1158-40,37.5788095,127.0337072
10736,서울특별시 장안동 382-5,37.5694323,127.0686138
3081,서울특별시 용두동 104-3,37.5777702,127.0327558
12573,서울특별시 휘경동 369,37.5890412,127.0575903
7956,서울특별시 장안동 415-1,37.5625796,127.0614125
555,서울특별시 장안동 374-9,37.5682943,127.0684464
556,서울특별시 장안동 415-14,37.5625227,127.0618212
12121,서울특별시 답십리동 530-15,37.5661622,127.0551512
11666,서울특별시 답십리동 494-1,37.5668999,127.0532861
10737,서울특별시 장안동 346-2,37.5689965,127.0708161
8951,서울특별시 장안동 342-21,37.57136879999999,127.0729596
2102,서울특별시 면목동 715,37.572876,127.0806338
4186,서울특별시 면목동 1531,37.5868336,127.0841267
1924,서울특별시 면목동 1526,37.5882654,127.0905317
8526,서울특별시 면목동 494,37.582767,127.0942653
8534,서울특별시 면목동 1077-1,37.5813205,127.095949
4567,서울특별시 면목동 136-77,37.5909239,127.0833421
12056,서울특별시 면목동 1502,37.5762577,127.0897874
4116,서울특별시 면목동 1505,37.5892199,127.0849779
11501,서울특별시 면목동 193-1,37.587504,127.0754651
872,서울특별시 면목동 1529,37.5754868,127.0804476
11305,서울특별시 면목동 88-52,37.5920604,127.092509
4259,서울특별시 면목동 1528,37.5772684,127.0891808
7494,서울특별시 면목동 1518,37.5804756,127.0792555
12315,서울특별시 면목동 1512,37.586451,127.0749943
8471,서울특별시 면목동 1524,37.5861352,127.0955855
4258,서울특별시 면목동 1530,37.5866191,127.0964926
7423,서울특별시 면목동 1527,37.5872132,127.0960928
6625,서울특별시 면목동 1515,37.5774847,127.090732
3590,서울특별시 면목동 1522,37.5788731,127.0822615
4260,서울특별시 면목동 1516,37.5752186,127.0795854
8527,서울특별시 면목동 1499,37.5788383,127.0948459
11030,서울특별시 면목동 142-8,37.5894594,127.0817576
10785,서울특별시 상봉동 497,37.6031456,127.0927401
11675,서울특별시 상봉동 81-5,37.5971029,127.0911815
3206,서울특별시 상봉동 495,37.6020164,127.093634
8109,서울특별시 상봉동 484,37.60335,127.0898862
8792,서울특별시 상봉동 496,37.5994289,127.0886841
799,서울특별시 상봉동 1,37.603997,127.0935449
808,서울특별시 상봉동 63,37.6011905,127.0929314
11094,서울특별시 상봉동 226-20,37.6027393,127.0879677
11477,서울특별시 중화동 450,37.5971492,127.0819073
10700,서울특별시 중화동 314-1,37.5992926,127.0774642
1500,서울특별시 중화동 19,37.6035412,127.0837936
10241,서울특별시 중화동 453,37.6026777,127.0800751
3040,서울특별시 중화동 452,37.5998836,127.0785191
4611,서울특별시 중화동 207-14,37.5950153,127.0778777
826,서울특별시 중화동 42,37.6056914,127.0834241
11615,서울특별시 중화동 274-51,37.6065201,127.0821522
12125,서울특별시 묵동 385,37.6105095,127.0736598
7218,서울특별시 묵동 20,37.6168811,127.0882084
7220,서울특별시 묵동 13,37.6164127,127.0848742
4861,서울특별시 묵동 122-146,37.6096648,127.0796069
5576,서울특별시 묵동 161-4,37.6168512,127.0787939
7468,서울특별시 묵동 384,37.6124743,127.0817793
1479,서울특별시 묵동 379,37.614614,127.0761293
6715,서울특별시 묵동 383,37.61542490000001,127.0835823
5313,서울특별시 묵동 387,37.618741,127.0824274
8711,서울특별시 묵동 245-64,37.6067883,127.0771484
7466,서울특별시 묵동 381,37.6128548,127.0809927
11312,서울특별시 묵동 378,37.6143375,127.073492
2096,서울특별시 묵동 168-4,37.61663730000001,127.0764416
4107,서울특별시 묵동 177-12,37.6112267,127.0787763
8229,서울특별시 망우동 178-80,37.6028822,127.1068986
10235,서울특별시 망우동 575,37.5995752,127.1048
7509,서울특별시 망우동 573,37.599976,127.1084594
4843,서울특별시 망우동 574,37.5998937,127.1078216
3262,서울특별시 신내동 618,37.608527,127.0962462
7216,서울특별시 신내동 650,37.6152616,127.0910145
7217,서울특별시 신내동 657,37.6119852,127.0947268
3603,서울특별시 신내동 656,37.613632,127.0951376
7221,서울특별시 신내동 450-1,37.6051602,127.0982824
6630,서울특별시 신내동 783,37.6048781,127.0947185
7215,서울특별시 신내동 661,37.6075377,127.0940088
3265,서울특별시 신내동 797,37.6060541,127.0971415
3263,서울특별시 신내동 591,37.6067262,127.0964444
9945,서울특별시 신내동 479,37.6034903,127.0980884
3750,서울특별시 신내동 487,37.6029431,127.0989498
4978,서울특별시 신내동 437,37.60314440000001,127.1000293
3290,서울특별시 신내동 786,37.6080528,127.0972794
10029,서울특별시 신내동 654,37.614092,127.0932927
3261,서울특별시 신내동 397,37.60970690000001,127.0974636
6149,서울특별시 신내동 795,37.6051902,127.1014634
807,서울특별시 신내동 785,37.6016769,127.0957192
1136,서울특별시 신내동 799,37.60753890000001,127.0999066
3438,서울특별시 면목동 1508,37.5838889,127.0839964
8533,서울특별시 면목동 1073,37.581071,127.094449
2743,서울특별시 면목동 581,37.5780864,127.0901261
12310,서울특별시 면목동 1278,37.5914536,127.0884134
4261,서울특별시 면목동 1513,37.5764199,127.0884494
8530,서울특별시 면목동 1525,37.5774271,127.0914216
6711,서울특별시 면목동 132-64,37.5918816,127.0851635
7417,서울특별시 면목동 1519,37.5889187,127.0729563
7139,서울특별시 면목동 151-4,37.585915,127.0805933
3587,서울특별시 면목동 1510,37.58055239999999,127.0835585
3589,서울특별시 면목동 1511,37.5797307,127.0830491
11759,서울특별시 상봉동 210-2,37.6008246,127.0871868
9642,서울특별시 상봉동 269-7,37.5995499,127.0879332
1552,서울특별시 상봉동 494,37.5920355,127.0742824
3267,서울특별시 상봉동 32-1,37.601855,127.0925371
678,서울특별시 중화동 307-6,37.6044347,127.078552
12234,서울특별시 중화동 11,37.6031737,127.0846566
10432,서울특별시 중화동 286-22,37.6020024,127.0799916
11618,서울특별시 중화동 274-77,37.6064235,127.0827567
11616,서울특별시 중화동 274-75,37.6064865,127.0823666
480,서울특별시 묵동 390,37.6132619,127.0801672
3038,서울특별시 묵동 388,37.6133089,127.0744432
7467,서울특별시 묵동 382,37.6141117,127.0800981
7259,서울특별시 묵동 167,37.6168557,127.077373
9677,서울특별시 묵동 154-18,37.6180718,127.0820074
7263,서울특별시 묵동 169-10,37.6150703,127.0768323
8369,서울특별시 망우동 133-15,37.60023959999999,127.1072825
1692,서울특별시 망우동 580,37.6022195,127.1092696
8885,서울특별시 망우동 508-50,37.595816,127.094219
8362,서울특별시 망우동 577,37.5970392,127.1020356
1693,서울특별시 망우동 580-1,37.6010539,127.1101875
2475,서울특별시 망우동 236-7,37.6047122,127.1063153
8360,서울특별시 망우동 401-21,37.5971931,127.1026123
11784,서울특별시 망우동 508-11,37.5967078,127.0947373
8941,서울특별시 신내동 616-1,37.6088131,127.0968245
6422,서울특별시 신내동 787,37.6037041,127.1011431
8932,서울특별시 신내동 493-158,37.6004317,127.0992134
8317,서울특별시 신내동 801,37.6055991,127.10014
8587,서울특별시 신내동 802,37.6061755,127.0988375
10025,서울특별시 면목동 1517,37.587863,127.1017076
11076,서울특별시 면목동 1514,37.59096840000001,127.072324
3592,서울특별시 면목동 1501,37.5775602,127.0806199
6710,서울특별시 면목동 132-63,37.5918704,127.084983
3585,서울특별시 면목동 1500,37.5816185,127.0839781
5778,서울특별시 면목동 499-42,37.5837003,127.0879741
3652,서울특별시 면목동 1521,37.5734231,127.0797944
3269,서울특별시 면목동 1339-2,37.5721151,127.0875839
11095,서울특별시 상봉동 226-25,37.6025648,127.0881292
10786,서울특별시 상봉동 498,37.6041709,127.0929878
827,서울특별시 상봉동 499,37.602535,127.0911872
503,서울특별시 상봉동 136-11,37.5926271,127.0737913
11316,서울특별시 상봉동 74,37.5989253,127.093894
677,서울특별시 중화동 307-76,37.6040409,127.0784925
12233,서울특별시 중화동 11-7,37.6031126,127.0843915
3912,서울특별시 중화동 110-26,37.6010237,127.0824458
4610,서울특별시 중화동 207-12,37.5951723,127.0784375
11425,서울특별시 중화동 19-3,37.6032583,127.0836278
9470,서울특별시 묵동 188-1,37.6059625,127.0794857
1698,서울특별시 묵동 386,37.6127256,127.0800421
6755,서울특별시 묵동 377,37.6092206,127.0743391
1068,서울특별시 묵동 171-4,37.6136155,127.0783113
11098,서울특별시 묵동 184-20,37.6067948,127.0810256
7246,서울특별시 묵동 380,37.6171564,127.0781822
9865,서울특별시 망우동 184-13,37.5993462,127.1035682
8532,서울특별시 망우동 572,37.5963289,127.0988269
854,서울특별시 망우동 226,37.6037964,127.10671
10161,서울특별시 망우동 494-17,37.5975714,127.0958899
11647,서울특별시 망우동 579,37.5984166,127.1062772
11723,서울특별시 망우동 578,37.6027788,127.1100952
2184,서울특별시 신내동 796,37.6003846,127.0962401
3029,서울특별시 신내동 800,37.6006597,127.0999472
943,서울특별시 신내동 449-1,37.6055343,127.0984623
9773,서울특별시 신내동 492-5,37.601087,127.1002148
2531,서울특별시 신내동 803,37.6027181,127.0964554
3264,서울특별시 신내동 788,37.6085231,127.0991971
8855,서울특별시 신내동 408-2,37.6072229,127.0978505
877,서울특별시 신내동 804,37.603722,127.0967408
8790,서울특별시 면목동 138-15,37.5907359,127.0849947
6709,서울특별시 면목동 91-58,37.5927204,127.0876127
457,서울특별시 상봉동 128-10,37.5936996,127.0797557
5761,서울특별시 중화동 438,37.6045721,127.0777477
8217,서울특별시 중화동 331-64,37.6023949,127.0753939
11067,서울특별시 묵동 58-1,37.6158749,127.080585
3896,서울특별시 묵동 122-55,37.6104127,127.0800763
4504,서울특별시 묵동 174-9,37.61318869999999,127.0782662
10034,서울특별시 망우동 460-26,37.5950275,127.098341
3508,서울특별시 면목동 1286-1,37.5922405,127.0887103
9343,서울특별시 면목동 1520,37.5868615,127.0746465
546,서울특별시 망우동 576,37.5958159,127.0946875
4503,서울특별시 망우동 490-30,37.5984811,127.0963173
11300,서울특별시 면목동 138-62,37.5891579,127.0841123
11299,서울특별시 면목동 138-28,37.5894119,127.0841634
1063,서울특별시 면목동 390-24,37.5737727,127.0841545
11031,서울특별시 면목동 142-64,37.5893245,127.0816054
2520,서울특별시 묵동 172-3,37.61393959999999,127.0792384
714,서울특별시 망우동 213-3,37.605121,127.1058449
2188,서울특별시 면목동 178-50,37.5879998,127.0779963
7587,서울특별시 신내동 495-42,37.5997197,127.0959482
3272,서울특별시 면목동 181-30,37.5893802,127.0778597
6898,서울특별시 면목동 1523,37.5892639,127.0769675
11673,서울특별시 망우동 479,37.5973348,127.0934779
479,서울특별시 면목동 668-1,37.5778678,127.0829369
12518,서울특별시 묵동 391,37.6077856,127.07768
4573,서울특별시 상봉동 115-31,37.5954875,127.0842818
12527,서울특별시 면목동 177-56,37.5866553,127.077624
3246,서울특별시 면목동 174-1,37.5859742,127.0779279
694,서울특별시 면목동 624-5,37.5783786,127.0869434
5409,서울특별시 망우동 461-12,37.59551860000001,127.098283
10819,서울특별시 묵동 389,37.6163421,127.0772015
6672,서울특별시 면목동 408-5,37.5842734,127.0911175
9882,서울특별시 면목동 91-15,37.5925514,127.0886429
3492,서울특별시 면목동 376-5,37.5749764,127.0810328
1062,서울특별시 면목동 390-1,37.5739545,127.0842595
1527,서울특별시 면목동 564-1,37.58432639999999,127.0843689
8904,서울특별시 묵동 392,37.61302,127.0734609
8948,서울특별시 묵동 170-27,37.6141893,127.0770512
8886,서울특별시 망우동 506-3,37.5959452,127.0939175
1451,서울특별시 면목동 136-2,37.5907877,127.0831973
3270,서울특별시 면목동 1339-3,37.5718752,127.0876432
2446,서울특별시 면목동 1532,37.5896872,127.0777639
3504,서울특별시 상봉동 284-11,37.6019861,127.0896232
9866,서울특별시 망우동 184-16,37.59927589999999,127.1033491
6516,서울특별시 망우동 202-16,37.5997172,127.1028846
9772,서울특별시 신내동 492-26,37.6010963,127.0999323
4864,서울특별시 상봉동 84-39,37.594758,127.0928495
10745,서울특별시 중화동 318-81,37.5971785,127.0745893
4506,서울특별시 상봉동 85-18,37.5939857,127.0911743
11674,서울특별시 망우동 495,37.5976677,127.0944069
11620,서울특별시 면목동 121-32,37.5895514,127.0879058
4226,서울특별시 망우동 184-6,37.5994411,127.1029883
4574,서울특별시 상봉동 115-84,37.5955788,127.0844521
1571,서울특별시 중화동 297-84,37.5957462,127.0790403
2936,서울특별시 신내동 317,37.6109221,127.0994585
4568,서울특별시 면목동 136-96,37.5910817,127.0835114
3505,서울특별시 상봉동 284-13,37.6017333,127.0895971
3748,서울특별시 면목동 1-41,37.5889136,127.1009229
3542,서울특별시 면목동 353-55,37.5780584,127.0852882
11617,서울특별시 중화동 274-76,37.606455,127.0825655
7778,서울특별시 면목동 472-8,37.5808755,127.0898948
504,서울특별시 상봉동 136-102,37.5926784,127.0739927
8529,서울특별시 면목동 354-12,37.5771073,127.0862773
4487,서울특별시 묵동 170-1,37.6138455,127.0775528
8967,서울특별시 묵동 169-11,37.6145671,127.0771409
8297,서울특별시 면목동 157-3,37.5840017,127.0825215
9881,서울특별시 망우동 582,37.5927198,127.0982884
4486,서울특별시 묵동 164-4,37.6148556,127.077907
3387,서울특별시 중화동 208-33,37.5939932,127.0750236
11199,서울특별시 묵동 121-302,37.6142702,127.0809518
2135,서울특별시 망우동 508-27,37.5962239,127.0945918
403,서울특별시 면목동 1534,37.5912485,127.0819038
4889,서울특별시 중화동 208-4,37.5944852,127.0758817
1847,서울특별시 중화동 413-8,37.5935846,127.0713106
8373,서울특별시 망우동 508-34,37.5960992,127.0941935
385,서울특별시 망우동 506-8,37.5956861,127.0933313
990,서울특별시 묵동 168-8,37.6160484,127.0766933
3384,서울특별시 중화동 454,37.5941809,127.0745936
11905,서울특별시 묵동 162-17,37.61622620000001,127.078753
991,서울특별시 묵동 168-16,37.6161761,127.0766533
992,서울특별시 묵동 168-7,37.61633390000001,127.0766085
12235,서울특별시 면목동 1535,37.592241,127.0786535
7773,서울특별시 상봉동 114,37.595287,127.0846615
4488,서울특별시 묵동 393,37.6093949,127.0755191
9908,서울특별시 망우동 583,37.6023573,127.1049545
4231,서울특별시 상봉동 136-100,37.5925801,127.0736079
2186,서울특별시 면목동 178-10,37.58821289999999,127.0775885
11424,서울특별시 중화동 19-16,37.6031786,127.0834024
4919,서울특별시 상봉동 127-15,37.5931746,127.0791894
2890,서울특별시 망우동 508-6,37.59682859999999,127.0940948
7223,서울특별시 신내동 817,37.6152512,127.1100427
7488,서울특별시 면목동 538,37.58722390000001,127.0866405
11137,서울특별시 상봉동 500,37.5981008,127.0905139
7222,서울특별시 신내동 816,37.6171896,127.1064524
11026,서울특별시 상봉동 113-1,37.595364,127.0854303
2187,서울특별시 면목동 178-9,37.5882048,127.0780074
12051,서울특별시 망우동 508-17,37.5964694,127.0946286
10741,서울특별시 상봉동 474-10,37.5923392,127.0715876
5628,서울특별시 면목동 194-3,37.5849279,127.0765114
8531,서울특별시 면목동 1537,37.5724668,127.0870397
9884,서울특별시 상봉동 115-61,37.5958035,127.0853233
10044,서울특별시 면목동 173-21,37.5838708,127.0772399
11783,서울특별시 망우동 508-14,37.5966158,127.0943446
836,서울특별시 면목동 105-4,37.5886355,127.0896008
6002,서울특별시 상봉동 501,37.5974401,127.0922415
3002,서울특별시 돈암동 15-1,37.5990277,127.0233139
3292,서울특별시 돈암동 630,37.597988,127.0127065
1336,서울특별시 돈암동 624,37.6016333,127.0248482
11498,서울특별시 돈암동 609-1,37.5948075,127.0103188
3000,서울특별시 돈암동 632,37.5958945,127.0233972
9203,서울특별시 돈암동 636,37.5978717,127.01779
3193,서울특별시 돈암동 633,37.602087,127.0264576
4887,서울특별시 돈암동 631,37.6033362,127.0280067
5611,서울특별시 돈암동 552-9,37.59742689999999,127.0128489
6200,서울특별시 돈암동 7-15,37.6026487,127.0277419
3004,서울특별시 돈암동 524,37.6007336,127.0125049
12038,서울특별시 돈암동 1,37.60321649999999,127.0261753
6648,서울특별시 돈암동 637,37.602392,127.0282901
6941,서울특별시 동소문동4가 279,37.5923892,127.0104686
11537,서울특별시 동소문동7가 23,37.5951745,127.0141482
6162,서울특별시 동소문동7가 75-10,37.5967653,127.012991
9731,서울특별시 삼선동3가 23,37.5881372,127.0135456
10580,서울특별시 삼선동4가 73,37.59033489999999,127.0126811
5502,서울특별시 삼선동5가 68,37.5885958,127.0136906
7897,서울특별시 안암동1가 361,37.589306,127.0237492
5752,서울특별시 안암동3가 135,37.5818822,127.0248866
2278,서울특별시 안암동3가 136-1,37.5823638,127.0249212
3131,서울특별시 보문동6가 433,37.57833850000001,127.0195389
7758,서울특별시 보문동6가 36-2,37.5814146,127.0177105
12010,서울특별시 보문동3가 2,37.5855869,127.0166208
9609,서울특별시 정릉동 210,37.6074941,127.014277
9605,서울특별시 정릉동 1014,37.5996483,127.0165529
9611,서울특별시 정릉동 494,37.6027831,127.0094617
9606,서울특별시 정릉동 1020,37.6010173,127.0158196
9600,서울특별시 정릉동 1028,37.6151944,127.0102048
5414,서울특별시 정릉동 780,37.6167336,127.0022135
9610,서울특별시 정릉동 239,37.6185856,127.0073052
8639,서울특별시 정릉동 1016,37.6003386,127.010085
9616,서울특별시 정릉동 1025,37.6028353,127.0155254
2690,서울특별시 정릉동 1021,37.6180203,127.0034245
9614,서울특별시 정릉동 1030,37.6002005,127.0175239
9612,서울특별시 정릉동 435,37.6037736,127.0103909
892,서울특별시 정릉동 1015,37.604428,127.0172231
9604,서울특별시 정릉동 1019,37.6065036,127.0083833
7670,서울특별시 정릉동 1017,37.5995534,127.0183314
2793,서울특별시 정릉동 266-32,37.6131079,127.0117235
10800,서울특별시 정릉동 1018,37.6064113,127.0161107
7477,서울특별시 길음동 635-168,37.6141277,127.0159025
3790,서울특별시 길음동 1279,37.6058388,127.0202503
2999,서울특별시 길음동 1276,37.6027723,127.023776
1762,서울특별시 길음동 1278,37.6103707,127.024274
1764,서울특별시 길음동 1277,37.6081619,127.0199055
1758,서울특별시 길음동 1283,37.6062691,127.0228938
5557,서울특별시 종암동 80,37.6009873,127.0301555
9782,서울특별시 종암동 104-1,37.6011845,127.0369888
1499,서울특별시 종암동 128,37.5952778,127.0336828
7839,서울특별시 종암동 131,37.5968548,127.0317227
7844,서울특별시 종암동 130,37.6025344,127.0298655
6547,서울특별시 하월곡동 88-957,37.6065404,127.0290045
8883,서울특별시 하월곡동 222,37.6070327,127.0383656
8882,서울특별시 하월곡동 227,37.6032772,127.0421199
3307,서울특별시 하월곡동 219,37.6044075,127.0352786
8884,서울특별시 하월곡동 226,37.5990835,127.0421025
6163,서울특별시 하월곡동 224,37.5964354,127.0413935
7762,서울특별시 하월곡동 218,37.6056881,127.0346923
10134,서울특별시 하월곡동 90-1213,37.6041053,127.0339699
3345,서울특별시 상월곡동 101,37.6078598,127.0454247
5751,서울특별시 장위동 60-1,37.6133751,127.0576511
1436,서울특별시 장위동 314,37.6176535,127.0429507
10103,서울특별시 장위동 316-5,37.6231936,127.0494544
3602,서울특별시 석관동 10,37.6126553,127.0687059
10583,서울특별시 석관동 405,37.60626140000001,127.0657236
9943,서울특별시 석관동 110-2,37.61109210000001,127.06669
3006,서울특별시 돈암동 639,37.5986511,127.0150691
11019,서울특별시 돈암동 603,37.5975587,127.0102122
8991,서울특별시 삼선동3가 21-4,37.5877537,127.0134338
3021,서울특별시 안암동3가 42-1,37.5844441,127.0224531
1165,서울특별시 보문동2가 6-5,37.5871287,127.0175408
9608,서울특별시 정릉동 406,37.6062924,127.009991
3415,서울특별시 정릉동 727-7,37.6110271,127.0025241
9603,서울특별시 정릉동 767-2,37.61612119999999,127.0028229
2335,서울특별시 정릉동 1022,37.6078841,127.005893
9613,서울특별시 정릉동 1029,37.6172697,126.9986391
1754,서울특별시 길음동 1280,37.6117871,127.0161458
11155,서울특별시 길음동 998,37.6073524,127.0255114
1756,서울특별시 길음동 1281,37.612067,127.019649
6546,서울특별시 하월곡동 88-64,37.6065246,127.0303813
3306,서울특별시 하월곡동 70-4,37.6058973,127.0362059
3819,서울특별시 하월곡동 225,37.61044,127.0368734
8586,서울특별시 상월곡동 55-56,37.6058808,127.0465922
8637,서울특별시 장위동 312,37.610228,127.0550293
5482,서울특별시 동소문동4가 103-20,37.5912156,127.0099564
3003,서울특별시 동소문동5가 120,37.5916182,127.0145549
6657,서울특별시 삼선동3가 18-2,37.58808810000001,127.0133143
9607,서울특별시 정릉동 809,37.6195594,127.0020847
10267,서울특별시 정릉동 1013,37.6110676,127.0137011
2735,서울특별시 정릉동 822-1,37.61936850000001,126.9985717
1755,서울특별시 길음동 1280-1,37.6100707,127.0165186
1757,서울특별시 길음동 1282,37.6096851,127.0207104
9781,서울특별시 종암동 34-3,37.5944282,127.0337989
7020,서울특별시 하월곡동 223,37.6041654,127.0382541
10272,서울특별시 동소문동6가 24,37.5924998,127.013066
5504,서울특별시 삼선동2가 425,37.5834925,127.0133824
3123,서울특별시 삼선동3가 26,37.5886355,127.0133281
10273,서울특별시 삼선동5가 63-3,37.5886936,127.0144745
9602,서울특별시 정릉동 1024,37.6171664,127.000942
6878,서울특별시 종암동 46-43,37.5967805,127.0339573
1008,서울특별시 종암동 125-1,37.5991059,127.0274368
7566,서울특별시 장위동 230-214,37.6143435,127.040011
9862,서울특별시 성북동 286,37.5951782,126.9894815
1084,서울특별시 삼선동4가 44,37.5893906,127.012879
10698,서울특별시 동선동3가 257,37.5958373,127.0216644
9518,서울특별시 정릉동 508-201,37.5990791,127.0062473
4530,서울특별시 돈암동 13-85,37.5998253,127.0228224
9615,서울특별시 정릉동 1031,37.6144576,127.0076713
7898,서울특별시 안암동4가 23-3,37.5811485,127.0257401
9599,서울특별시 정릉동 1032,37.6018109,127.0090002
12506,서울특별시 종암동 48-9,37.5970106,127.0328651
8613,서울특별시 종암동 132,37.6019636,127.0334892
9520,서울특별시 장위동 50-50,37.6121995,127.0587223
6746,서울특별시 장위동 233-608,37.61167349999999,127.0479167
3341,서울특별시 안암동3가 79-4,37.5834151,127.0228956
6542,서울특별시 성북동 348-3,37.5951724,126.9889072
7948,서울특별시 동소문동4가 241,37.5922567,127.0122914
3738,서울특별시 정릉동 1034,37.6032606,127.0183236
1170,서울특별시 하월곡동 90-723,37.604708,127.0322687
10902,서울특별시 동선동5가 69-1,37.5955713,127.0176632
1781,서울특별시 장위동 317,37.6205465,127.047002
6429,서울특별시 종암동 127,37.5998788,127.0370153
10602,서울특별시 장위동 68-1014,37.6129204,127.050252
3546,서울특별시 종암동 10-178,37.5950263,127.0362085
11439,서울특별시 상월곡동 24-51,37.604417,127.0501692
1009,서울특별시 돈암동 42-32,37.5988622,127.0200915
8802,서울특별시 정릉동 1033,37.599972,127.0105057
5598,서울특별시 석관동 404,37.6102496,127.0656361
9598,서울특별시 정릉동 1035,37.5999949,127.0194343
3657,서울특별시 길음동 973-2,37.6080317,127.0257527
6405,서울특별시 석관동 407,37.6083656,127.0545186
11599,서울특별시 동선동4가 295-1,37.5958966,127.0201803
10599,서울특별시 보문동3가 214,37.5838018,127.0181833
10409,서울특별시 정릉동 716-117,37.61089860000001,127.0032268
5505,서울특별시 삼선동2가 420,37.5821297,127.0134867
6544,서울특별시 성북동 179-96,37.5905308,127.0055897
3812,서울특별시 종암동 133,37.5992444,127.0310503
11534,서울특별시 동소문동4가 280,37.59341510000001,127.0111741
1994,서울특별시 종암동 3-91,37.5985354,127.0355815
1784,서울특별시 하월곡동 228,37.610769,127.0389931
